time	X	Y
3764.000	-0.510	5.157
3765.000	-0.452	5.215
3766.000	-0.411	5.256
3767.000	-0.401	5.266
3768.000	-0.403	5.264
3769.000	-0.392	5.274
3770.000	-0.392	5.274
3771.000	-0.406	5.260
3772.000	-0.436	5.230
3773.000	-0.482	5.184
3774.000	-0.509	5.157
3775.000	-0.455	5.211
3776.000	-0.394	5.272
3777.000	-0.386	5.280
3778.000	-0.387	5.279
3779.000	-0.407	5.259
3780.000	-0.373	5.292
3781.000	-0.380	5.285
3782.000	-0.392	5.273
3783.000	-0.428	5.237
3784.000	-0.457	5.208
3785.000	-0.466	5.199
3786.000	-0.495	5.170
3787.000	-0.492	5.172
3788.000	-0.450	5.214
3789.000	-0.430	5.234
3790.000	-0.413	5.251
3791.000	-0.443	5.221
3792.000	-0.489	5.174
3793.000	-0.532	5.131
3794.000	-0.546	5.118
3795.000	-0.618	5.045
3796.000	-0.612	5.051
3797.000	-0.599	5.064
3798.000	-0.599	5.064
3799.000	-0.638	5.024
3800.000	-0.618	5.044
3801.000	-0.603	5.059
3802.000	-0.609	5.054
3803.000	-0.618	5.044
3804.000	-0.672	4.990
3805.000	-0.675	4.987
3806.000	-0.668	4.994
3807.000	-0.668	4.994
3808.000	-0.658	5.004
3809.000	-0.673	4.989
3810.000	-0.638	5.023
3811.000	-0.638	5.023
3812.000	-0.642	5.019
3813.000	-0.648	5.013
3814.000	-0.656	5.005
3815.000	-0.679	4.982
3816.000	-0.627	5.033
3817.000	-0.630	5.031
3818.000	-0.592	5.069
3819.000	-0.604	5.057
3820.000	-0.604	5.056
3821.000	-0.633	5.027
3822.000	-0.610	5.050
3823.000	-0.614	5.046
3824.000	-0.630	5.029
3825.000	-0.614	5.045
3826.000	-0.586	5.074
3827.000	-0.591	5.069
3828.000	-0.646	5.013
3829.000	-0.653	5.006
3830.000	-0.666	4.993
3831.000	-0.687	4.972
3832.000	-0.697	4.962
3833.000	-0.690	4.968
3834.000	-0.690	4.969
3835.000	-0.734	4.924
3836.000	-0.740	4.918
3837.000	-0.715	4.943
3838.000	-0.745	4.913
3839.000	-0.777	4.880
3840.000	-0.753	4.904
3841.000	-0.713	4.944
3842.000	-0.669	4.988
3843.000	-0.679	4.979
3844.000	-0.650	5.007
3845.000	-0.645	5.012
3846.000	-0.544	5.113
3847.000	-0.507	5.150
3848.000	-0.500	5.157
3849.000	-0.501	5.155
3850.000	-0.512	5.145
3851.000	-0.518	5.138
3852.000	-0.497	5.160
3853.000	-0.480	5.176
3854.000	-0.475	5.181
3855.000	-0.470	5.186
3856.000	-0.460	5.196
3857.000	-0.428	5.228
3858.000	-0.423	5.232
3859.000	-0.403	5.253
3860.000	-0.431	5.225
3861.000	-0.457	5.198
3862.000	-0.453	5.202
3863.000	-0.449	5.205
3864.000	-0.483	5.171
3865.000	-0.452	5.203
3866.000	-0.436	5.218
3867.000	-0.401	5.253
3868.000	-0.374	5.280
3869.000	-0.363	5.292
3870.000	-0.409	5.245
3871.000	-0.432	5.222
3872.000	-0.362	5.291
3873.000	-0.334	5.320
3874.000	-0.338	5.316
3875.000	-0.311	5.343
3876.000	-0.266	5.387
3877.000	-0.255	5.399
3878.000	-0.340	5.313
3879.000	-0.343	5.310
3880.000	-0.393	5.259
3881.000	-0.428	5.224
3882.000	-0.401	5.251
3883.000	-0.415	5.237
3884.000	-0.417	5.235
3885.000	-0.437	5.215
3886.000	-0.494	5.158
3887.000	-0.537	5.115
3888.000	-0.565	5.087
3889.000	-0.544	5.108
3890.000	-0.554	5.097
3891.000	-0.557	5.095
3892.000	-0.559	5.092
3893.000	-0.581	5.071
3894.000	-0.610	5.041
3895.000	-0.601	5.050
3896.000	-0.596	5.055
3897.000	-0.621	5.030
3898.000	-0.598	5.053
3899.000	-0.617	5.034
3900.000	-0.638	5.012
3901.000	-0.687	4.963
3902.000	-0.717	4.933
3903.000	-0.715	4.935
3904.000	-0.672	4.978
3905.000	-0.697	4.953
3906.000	-0.718	4.932
3907.000	-0.705	4.944
3908.000	-0.731	4.918
3909.000	-0.792	4.857
3910.000	-0.785	4.864
3911.000	-0.754	4.895
3912.000	-0.824	4.825
3913.000	-0.802	4.846
3914.000	-0.833	4.816
3915.000	-0.836	4.813
3916.000	-0.820	4.828
3917.000	-0.816	4.833
3918.000	-0.787	4.861
3919.000	-0.797	4.851
3920.000	-0.817	4.831
3921.000	-0.829	4.819
3922.000	-0.783	4.865
3923.000	-0.785	4.862
3924.000	-0.781	4.866
3925.000	-0.768	4.879
3926.000	-0.775	4.872
3927.000	-0.811	4.836
3928.000	-0.825	4.822
3929.000	-0.763	4.884
3930.000	-0.785	4.862
3931.000	-0.750	4.896
3932.000	-0.748	4.899
3933.000	-0.726	4.920
3934.000	-0.707	4.939
3935.000	-0.684	4.962
3936.000	-0.687	4.959
3937.000	-0.633	5.013
3938.000	-0.625	5.020
3939.000	-0.605	5.040
3940.000	-0.596	5.049
3941.000	-0.580	5.066
3942.000	-0.554	5.091
3943.000	-0.563	5.082
3944.000	-0.593	5.052
3945.000	-0.583	5.062
3946.000	-0.573	5.071
3947.000	-0.565	5.079
3948.000	-0.535	5.110
3949.000	-0.526	5.118
3950.000	-0.542	5.102
3951.000	-0.447	5.197
3952.000	-0.470	5.174
3953.000	-0.529	5.115
3954.000	-0.510	5.133
3955.000	-0.480	5.164
3956.000	-0.506	5.137
3957.000	-0.525	5.118
3958.000	-0.525	5.118
3959.000	-0.530	5.113
3960.000	-0.523	5.120
3961.000	-0.556	5.087
3962.000	-0.596	5.047
3963.000	-0.646	4.997
3964.000	-0.655	4.988
3965.000	-0.667	4.975
3966.000	-0.652	4.990
3967.000	-0.668	4.974
3968.000	-0.640	5.002
3969.000	-0.630	5.012
3970.000	-0.636	5.005
3971.000	-0.667	4.975
3972.000	-0.668	4.974
3973.000	-0.632	5.009
3974.000	-0.653	4.988
3975.000	-0.639	5.003
3976.000	-0.698	4.943
3977.000	-0.708	4.933
3978.000	-0.723	4.918
3979.000	-0.738	4.903
3980.000	-0.730	4.911
3981.000	-0.731	4.910
3982.000	-0.708	4.932
3983.000	-0.701	4.939
3984.000	-0.747	4.893
3985.000	-0.795	4.845
3986.000	-0.760	4.880
3987.000	-0.755	4.884
3988.000	-0.747	4.893
3989.000	-0.716	4.924
3990.000	-0.694	4.945
3991.000	-0.707	4.933
3992.000	-0.702	4.937
3993.000	-0.717	4.922
3994.000	-0.715	4.924
3995.000	-0.746	4.893
3996.000	-0.754	4.885
3997.000	-0.770	4.868
3998.000	-0.801	4.837
3999.000	-0.773	4.865
4000.000	-0.747	4.891
4001.000	-0.758	4.880
4002.000	-0.707	4.931
4003.000	-0.694	4.943
4004.000	-0.698	4.940
4005.000	-0.672	4.965
4006.000	-0.687	4.950
4007.000	-0.664	4.973
4008.000	-0.585	5.052
4009.000	-0.553	5.084
4010.000	-0.515	5.122
4011.000	-0.542	5.095
4012.000	-0.571	5.066
4013.000	-0.601	5.036
4014.000	-0.548	5.088
4015.000	-0.609	5.027
4016.000	-0.604	5.032
4017.000	-0.630	5.006
4018.000	-0.609	5.027
4019.000	-0.553	5.082
4020.000	-0.597	5.039
4021.000	-0.593	5.043
4022.000	-0.617	5.019
4023.000	-0.626	5.009
4024.000	-0.669	4.966
4025.000	-0.655	4.980
4026.000	-0.668	4.967
4027.000	-0.656	4.979
4028.000	-0.646	4.989
4029.000	-0.675	4.959
4030.000	-0.683	4.951
4031.000	-0.619	5.015
4032.000	-0.615	5.019
4033.000	-0.629	5.006
4034.000	-0.573	5.061
4035.000	-0.554	5.080
4036.000	-0.552	5.082
4037.000	-0.514	5.119
4038.000	-0.471	5.163
4039.000	-0.455	5.178
4040.000	-0.454	5.180
4041.000	-0.404	5.229
4042.000	-0.399	5.234
4043.000	-0.368	5.265
4044.000	-0.345	5.288
4045.000	-0.314	5.318
4046.000	-0.290	5.343
4047.000	-0.295	5.338
4048.000	-0.293	5.340
4049.000	-0.352	5.280
4050.000	-0.394	5.238
4051.000	-0.408	5.224
4052.000	-0.394	5.238
4053.000	-0.427	5.205
4054.000	-0.424	5.207
4055.000	-0.429	5.203
4056.000	-0.399	5.232
4057.000	-0.363	5.269
4058.000	-0.341	5.290
4059.000	-0.339	5.292
4060.000	-0.361	5.270
4061.000	-0.334	5.296
4062.000	-0.353	5.278
4063.000	-0.352	5.279
4064.000	-0.374	5.256
4065.000	-0.369	5.261
4066.000	-0.403	5.227
4067.000	-0.430	5.200
4068.000	-0.435	5.195
4069.000	-0.443	5.187
4070.000	-0.474	5.156
4071.000	-0.470	5.159
4072.000	-0.449	5.180
4073.000	-0.486	5.143
4074.000	-0.474	5.156
4075.000	-0.514	5.115
4076.000	-0.516	5.113
4077.000	-0.514	5.114
4078.000	-0.559	5.070
4079.000	-0.560	5.068
4080.000	-0.568	5.061
4081.000	-0.595	5.034
4082.000	-0.556	5.072
4083.000	-0.576	5.052
4084.000	-0.543	5.085
4085.000	-0.573	5.055
4086.000	-0.534	5.093
4087.000	-0.531	5.097
4088.000	-0.570	5.057
4089.000	-0.569	5.058
4090.000	-0.566	5.061
4091.000	-0.566	5.061
4092.000	-0.593	5.034
4093.000	-0.571	5.056
4094.000	-0.571	5.056
4095.000	-0.583	5.044
4096.000	-0.589	5.038
4097.000	-0.572	5.055
4098.000	-0.540	5.086
4099.000	-0.529	5.097
4100.000	-0.564	5.062
4101.000	-0.579	5.046
4102.000	-0.548	5.078
4103.000	-0.609	5.016
4104.000	-0.603	5.023
4105.000	-0.610	5.015
4106.000	-0.575	5.051
4107.000	-0.534	5.091
4108.000	-0.569	5.056
4109.000	-0.566	5.059
4110.000	-0.568	5.057
4111.000	-0.507	5.117
4112.000	-0.539	5.085
4113.000	-0.523	5.101
4114.000	-0.490	5.134
4115.000	-0.493	5.131
4116.000	-0.495	5.129
4117.000	-0.567	5.057
4118.000	-0.588	5.036
4119.000	-0.611	5.013
4120.000	-0.614	5.009
4121.000	-0.658	4.965
4122.000	-0.645	4.978
4123.000	-0.661	4.962
4124.000	-0.627	4.996
4125.000	-0.612	5.011
4126.000	-0.632	4.991
4127.000	-0.657	4.965
4128.000	-0.690	4.933
4129.000	-0.722	4.900
4130.000	-0.728	4.894
4131.000	-0.777	4.845
4132.000	-0.788	4.834
4133.000	-0.780	4.842
4134.000	-0.755	4.867
4135.000	-0.819	4.803
4136.000	-0.828	4.793
4137.000	-0.868	4.753
4138.000	-0.874	4.747
4139.000	-0.927	4.694
4140.000	-0.913	4.709
4141.000	-0.978	4.643
4142.000	-0.939	4.681
4143.000	-0.879	4.742
4144.000	-0.857	4.764
4145.000	-0.872	4.749
4146.000	-0.835	4.785
4147.000	-0.818	4.802
4148.000	-0.809	4.811
4149.000	-0.778	4.842
4150.000	-0.802	4.818
4151.000	-0.825	4.795
4152.000	-0.819	4.801
4153.000	-0.757	4.863
4154.000	-0.750	4.869
4155.000	-0.714	4.906
4156.000	-0.643	4.976
4157.000	-0.679	4.940
4158.000	-0.702	4.917
4159.000	-0.707	4.912
4160.000	-0.689	4.930
4161.000	-0.727	4.892
4162.000	-0.748	4.870
4163.000	-0.739	4.879
4164.000	-0.749	4.869
4165.000	-0.782	4.836
4166.000	-0.756	4.862
4167.000	-0.709	4.909
4168.000	-0.778	4.840
4169.000	-0.833	4.785
4170.000	-0.879	4.738
4171.000	-0.871	4.746
4172.000	-0.894	4.724
4173.000	-0.908	4.709
4174.000	-0.887	4.730
4175.000	-0.924	4.693
4176.000	-0.933	4.683
4177.000	-0.896	4.721
4178.000	-0.932	4.684
4179.000	-0.952	4.664
4180.000	-0.954	4.662
4181.000	-0.948	4.668
4182.000	-0.980	4.636
4183.000	-1.012	4.603
4184.000	-1.000	4.616
4185.000	-1.040	4.575
4186.000	-1.055	4.560
4187.000	-1.070	4.545
4188.000	-1.063	4.552
4189.000	-1.025	4.591
4190.000	-1.009	4.606
4191.000	-1.026	4.589
4192.000	-1.011	4.604
4193.000	-0.970	4.645
4194.000	-0.965	4.649
4195.000	-0.995	4.619
4196.000	-0.992	4.622
4197.000	-1.013	4.601
4198.000	-1.035	4.579
4199.000	-1.007	4.607
4200.000	-1.005	4.608
4201.000	-1.057	4.557
4202.000	-1.057	4.557
4203.000	-1.054	4.560
4204.000	-1.002	4.612
4205.000	-1.007	4.606
4206.000	-0.989	4.624
4207.000	-1.003	4.610
4208.000	-1.036	4.577
4209.000	-1.063	4.550
4210.000	-1.058	4.555
4211.000	-1.056	4.557
4212.000	-1.063	4.549
4213.000	-1.125	4.488
4214.000	-1.129	4.483
4215.000	-1.145	4.467
4216.000	-1.154	4.458
4217.000	-1.180	4.432
4218.000	-1.205	4.407
4219.000	-1.207	4.405
4220.000	-1.190	4.421
4221.000	-1.193	4.418
4222.000	-1.157	4.454
4223.000	-1.130	4.481
4224.000	-1.172	4.439
4225.000	-1.219	4.392
4226.000	-1.243	4.368
4227.000	-1.251	4.359
4228.000	-1.206	4.404
4229.000	-1.224	4.387
4230.000	-1.238	4.372
4231.000	-1.220	4.390
4232.000	-1.189	4.421
4233.000	-1.190	4.420
4234.000	-1.200	4.410
4235.000	-1.185	4.425
4236.000	-1.192	4.417
4237.000	-1.185	4.424
4238.000	-1.169	4.440
4239.000	-1.146	4.463
4240.000	-1.159	4.450
4241.000	-1.145	4.464
4242.000	-1.153	4.456
4243.000	-1.185	4.424
4244.000	-1.160	4.448
4245.000	-1.142	4.467
4246.000	-1.137	4.471
4247.000	-1.144	4.464
4248.000	-1.148	4.460
4249.000	-1.122	4.486
4250.000	-1.116	4.492
4251.000	-1.127	4.481
4252.000	-1.096	4.512
4253.000	-1.099	4.508
4254.000	-1.084	4.524
4255.000	-1.063	4.544
4256.000	-1.064	4.543
4257.000	-1.059	4.548
4258.000	-1.074	4.533
4259.000	-1.079	4.527
4260.000	-1.105	4.501
4261.000	-1.106	4.501
4262.000	-1.082	4.525
4263.000	-1.068	4.538
4264.000	-1.081	4.525
4265.000	-1.081	4.525
4266.000	-1.062	4.544
4267.000	-1.076	4.530
4268.000	-1.095	4.510
4269.000	-1.118	4.488
4270.000	-1.154	4.451
4271.000	-1.195	4.410
4272.000	-1.175	4.431
4273.000	-1.193	4.411
4274.000	-1.242	4.363
4275.000	-1.255	4.350
4276.000	-1.239	4.365
4277.000	-1.214	4.390
4278.000	-1.224	4.381
4279.000	-1.213	4.391
4280.000	-1.179	4.425
4281.000	-1.146	4.458
4282.000	-1.165	4.439
4283.000	-1.173	4.431
4284.000	-1.154	4.450
4285.000	-1.159	4.445
4286.000	-1.196	4.407
4287.000	-1.202	4.402
4288.000	-1.204	4.399
4289.000	-1.207	4.396
4290.000	-1.206	4.397
4291.000	-1.222	4.381
4292.000	-1.212	4.390
4293.000	-1.208	4.394
4294.000	-1.205	4.397
4295.000	-1.192	4.410
4296.000	-1.226	4.376
4297.000	-1.239	4.363
4298.000	-1.268	4.334
4299.000	-1.257	4.345
4300.000	-1.240	4.361
4301.000	-1.229	4.372
4302.000	-1.243	4.358
4303.000	-1.270	4.331
4304.000	-1.233	4.368
4305.000	-1.187	4.414
4306.000	-1.193	4.408
4307.000	-1.213	4.388
4308.000	-1.229	4.372
4309.000	-1.265	4.336
4310.000	-1.243	4.357
4311.000	-1.239	4.361
4312.000	-1.216	4.384
4313.000	-1.230	4.370
4314.000	-1.215	4.385
4315.000	-1.268	4.332
4316.000	-1.294	4.306
4317.000	-1.324	4.275
4318.000	-1.344	4.256
4319.000	-1.332	4.267
4320.000	-1.309	4.290
4321.000	-1.313	4.286
4322.000	-1.319	4.280
4323.000	-1.263	4.336
4324.000	-1.278	4.321
4325.000	-1.289	4.309
4326.000	-1.261	4.338
4327.000	-1.228	4.371
4328.000	-1.244	4.354
4329.000	-1.197	4.402
4330.000	-1.168	4.430
4331.000	-1.128	4.470
4332.000	-1.137	4.461
4333.000	-1.160	4.438
4334.000	-1.139	4.459
4335.000	-1.143	4.454
4336.000	-1.144	4.453
4337.000	-1.129	4.468
4338.000	-1.153	4.444
4339.000	-1.129	4.468
4340.000	-1.124	4.473
4341.000	-1.089	4.508
4342.000	-1.084	4.513
4343.000	-1.080	4.516
4344.000	-1.052	4.544
4345.000	-1.092	4.504
4346.000	-1.083	4.513
4347.000	-1.022	4.574
4348.000	-1.051	4.544
4349.000	-1.097	4.499
4350.000	-1.048	4.548
4351.000	-1.077	4.519
4352.000	-1.026	4.570
4353.000	-1.036	4.559
4354.000	-1.053	4.542
4355.000	-1.072	4.523
4356.000	-1.077	4.518
4357.000	-1.090	4.505
4358.000	-1.073	4.522
4359.000	-1.056	4.539
4360.000	-1.055	4.539
4361.000	-1.046	4.548
4362.000	-1.071	4.523
4363.000	-1.084	4.510
4364.000	-1.091	4.503
4365.000	-1.127	4.466
4366.000	-1.173	4.421
4367.000	-1.169	4.424
4368.000	-1.216	4.378
4369.000	-1.178	4.415
4370.000	-1.153	4.441
4371.000	-1.177	4.416
4372.000	-1.185	4.408
4373.000	-1.179	4.413
4374.000	-1.206	4.387
4375.000	-1.232	4.360
4376.000	-1.233	4.359
4377.000	-1.278	4.314
4378.000	-1.275	4.317
4379.000	-1.228	4.364
4380.000	-1.198	4.394
4381.000	-1.195	4.397
4382.000	-1.184	4.407
4383.000	-1.193	4.399
4384.000	-1.167	4.424
4385.000	-1.155	4.436
4386.000	-1.171	4.420
4387.000	-1.163	4.428
4388.000	-1.145	4.446
4389.000	-1.156	4.435
4390.000	-1.146	4.445
4391.000	-1.142	4.448
4392.000	-1.125	4.466
4393.000	-1.112	4.479
4394.000	-1.162	4.428
4395.000	-1.201	4.389
4396.000	-1.207	4.383
4397.000	-1.176	4.414
4398.000	-1.175	4.415
4399.000	-1.183	4.406
4400.000	-1.165	4.425
4401.000	-1.181	4.408
4402.000	-1.155	4.434
4403.000	-1.134	4.455
4404.000	-1.100	4.489
4405.000	-1.118	4.470
4406.000	-1.130	4.459
4407.000	-1.117	4.472
4408.000	-1.127	4.461
4409.000	-1.162	4.426
4410.000	-1.153	4.435
4411.000	-1.111	4.477
4412.000	-1.123	4.465
4413.000	-1.135	4.453
4414.000	-1.137	4.451
4415.000	-1.104	4.484
4416.000	-1.118	4.470
4417.000	-1.035	4.553
4418.000	-1.024	4.563
4419.000	-0.982	4.605
4420.000	-0.948	4.639
4421.000	-0.970	4.617
4422.000	-0.948	4.639
4423.000	-0.920	4.667
4424.000	-0.924	4.663
4425.000	-0.871	4.716
4426.000	-0.925	4.661
4427.000	-0.897	4.689
4428.000	-0.892	4.694
4429.000	-0.894	4.692
4430.000	-0.950	4.636
4431.000	-0.949	4.637
4432.000	-0.958	4.628
4433.000	-0.992	4.593
4434.000	-0.962	4.623
4435.000	-0.962	4.623
4436.000	-0.941	4.644
4437.000	-0.952	4.633
4438.000	-0.935	4.650
4439.000	-0.917	4.668
4440.000	-0.932	4.653
4441.000	-0.925	4.660
4442.000	-0.908	4.677
4443.000	-0.870	4.715
4444.000	-0.831	4.753
4445.000	-0.848	4.736
4446.000	-0.804	4.780
4447.000	-0.812	4.771
4448.000	-0.815	4.769
4449.000	-0.794	4.789
4450.000	-0.780	4.803
4451.000	-0.765	4.819
4452.000	-0.761	4.822
4453.000	-0.734	4.850
4454.000	-0.769	4.814
4455.000	-0.797	4.785
4456.000	-0.816	4.767
4457.000	-0.820	4.763
4458.000	-0.785	4.798
4459.000	-0.789	4.793
4460.000	-0.820	4.762
4461.000	-0.865	4.718
4462.000	-0.824	4.758
4463.000	-0.817	4.765
4464.000	-0.815	4.767
4465.000	-0.792	4.789
4466.000	-0.755	4.826
4467.000	-0.686	4.895
4468.000	-0.624	4.957
4469.000	-0.646	4.935
4470.000	-0.672	4.909
4471.000	-0.697	4.884
4472.000	-0.697	4.884
4473.000	-0.694	4.886
4474.000	-0.714	4.866
4475.000	-0.689	4.892
4476.000	-0.693	4.888
4477.000	-0.685	4.896
4478.000	-0.672	4.908
4479.000	-0.672	4.908
4480.000	-0.630	4.949
4481.000	-0.685	4.895
4482.000	-0.642	4.937
4483.000	-0.639	4.941
4484.000	-0.633	4.946
4485.000	-0.650	4.929
4486.000	-0.665	4.915
4487.000	-0.664	4.915
4488.000	-0.632	4.947
4489.000	-0.651	4.928
4490.000	-0.665	4.914
4491.000	-0.704	4.875
4492.000	-0.699	4.879
4493.000	-0.687	4.891
4494.000	-0.716	4.862
4495.000	-0.677	4.901
4496.000	-0.693	4.885
4497.000	-0.690	4.888
4498.000	-0.763	4.815
4499.000	-0.792	4.786
4500.000	-0.789	4.789
4501.000	-0.810	4.767
4502.000	-0.820	4.757
4503.000	-0.818	4.759
4504.000	-0.793	4.784
4505.000	-0.777	4.800
4506.000	-0.714	4.863
4507.000	-0.680	4.897
4508.000	-0.689	4.888
4509.000	-0.666	4.910
4510.000	-0.679	4.897
4511.000	-0.659	4.917
4512.000	-0.604	4.972
4513.000	-0.648	4.928
4514.000	-0.664	4.912
4515.000	-0.667	4.909
4516.000	-0.705	4.870
4517.000	-0.715	4.860
4518.000	-0.721	4.854
4519.000	-0.728	4.847
4520.000	-0.713	4.862
4521.000	-0.710	4.865
4522.000	-0.711	4.864
4523.000	-0.712	4.863
4524.000	-0.751	4.824
4525.000	-0.756	4.819
4526.000	-0.777	4.797
4527.000	-0.739	4.835
4528.000	-0.729	4.845
4529.000	-0.744	4.830
4530.000	-0.751	4.823
4531.000	-0.742	4.831
4532.000	-0.760	4.813
4533.000	-0.737	4.836
4534.000	-0.708	4.865
4535.000	-0.752	4.821
4536.000	-0.753	4.820
4537.000	-0.723	4.850
4538.000	-0.762	4.811
4539.000	-0.811	4.762
4540.000	-0.795	4.778
4541.000	-0.773	4.800
4542.000	-0.808	4.765
4543.000	-0.817	4.755
4544.000	-0.820	4.752
4545.000	-0.829	4.743
4546.000	-0.831	4.741
4547.000	-0.813	4.759
4548.000	-0.847	4.724
4549.000	-0.803	4.769
4550.000	-0.752	4.820
4551.000	-0.706	4.865
4552.000	-0.699	4.872
4553.000	-0.694	4.877
4554.000	-0.687	4.884
4555.000	-0.658	4.913
4556.000	-0.617	4.954
4557.000	-0.621	4.950
4558.000	-0.652	4.918
4559.000	-0.650	4.921
4560.000	-0.622	4.949
4561.000	-0.578	4.992
4562.000	-0.557	5.013
4563.000	-0.559	5.011
4564.000	-0.543	5.026
4565.000	-0.567	5.003
4566.000	-0.546	5.023
4567.000	-0.543	5.026
4568.000	-0.571	4.999
4569.000	-0.591	4.979
4570.000	-0.654	4.915
4571.000	-0.651	4.918
4572.000	-0.657	4.912
4573.000	-0.624	4.945
4574.000	-0.637	4.932
4575.000	-0.597	4.972
4576.000	-0.535	5.033
4577.000	-0.521	5.047
4578.000	-0.525	5.044
4579.000	-0.498	5.070
4580.000	-0.474	5.094
4581.000	-0.491	5.077
4582.000	-0.494	5.073
4583.000	-0.484	5.083
4584.000	-0.445	5.122
4585.000	-0.435	5.132
4586.000	-0.458	5.109
4587.000	-0.452	5.115
4588.000	-0.455	5.112
4589.000	-0.443	5.124
4590.000	-0.417	5.149
4591.000	-0.411	5.155
4592.000	-0.406	5.161
4593.000	-0.398	5.168
4594.000	-0.416	5.150
4595.000	-0.413	5.153
4596.000	-0.370	5.196
4597.000	-0.369	5.197
4598.000	-0.345	5.221
4599.000	-0.314	5.251
4600.000	-0.368	5.198
4601.000	-0.415	5.150
4602.000	-0.408	5.158
4603.000	-0.406	5.159
4604.000	-0.400	5.165
4605.000	-0.395	5.170
4606.000	-0.373	5.191
4607.000	-0.397	5.168
4608.000	-0.325	5.240
4609.000	-0.293	5.272
4610.000	-0.309	5.255
4611.000	-0.291	5.273
4612.000	-0.258	5.306
4613.000	-0.281	5.283
4614.000	-0.273	5.290
4615.000	-0.324	5.239
4616.000	-0.362	5.201
4617.000	-0.393	5.170
4618.000	-0.414	5.149
4619.000	-0.446	5.117
4620.000	-0.433	5.130
4621.000	-0.457	5.106
4622.000	-0.443	5.120
4623.000	-0.404	5.159
4624.000	-0.369	5.194
4625.000	-0.405	5.157
4626.000	-0.418	5.144
4627.000	-0.459	5.103
4628.000	-0.467	5.095
4629.000	-0.512	5.050
4630.000	-0.503	5.059
4631.000	-0.482	5.080
4632.000	-0.534	5.027
4633.000	-0.515	5.046
4634.000	-0.529	5.032
4635.000	-0.486	5.075
4636.000	-0.453	5.108
4637.000	-0.428	5.133
4638.000	-0.414	5.147
4639.000	-0.432	5.129
4640.000	-0.429	5.132
4641.000	-0.389	5.171
4642.000	-0.388	5.172
4643.000	-0.435	5.125
4644.000	-0.497	5.063
4645.000	-0.463	5.097
4646.000	-0.490	5.070
4647.000	-0.475	5.085
4648.000	-0.514	5.046
4649.000	-0.562	4.998
4650.000	-0.556	5.003
4651.000	-0.600	4.959
4652.000	-0.590	4.969
4653.000	-0.586	4.973
4654.000	-0.593	4.966
4655.000	-0.618	4.941
4656.000	-0.670	4.888
4657.000	-0.667	4.892
4658.000	-0.720	4.839
4659.000	-0.715	4.844
4660.000	-0.715	4.843
4661.000	-0.711	4.847
4662.000	-0.700	4.858
4663.000	-0.726	4.832
4664.000	-0.716	4.842
4665.000	-0.758	4.799
4666.000	-0.734	4.823
4667.000	-0.716	4.841
4668.000	-0.755	4.802
4669.000	-0.748	4.809
4670.000	-0.747	4.810
4671.000	-0.807	4.750
4672.000	-0.795	4.762
4673.000	-0.764	4.792
4674.000	-0.751	4.805
4675.000	-0.742	4.814
4676.000	-0.783	4.773
4677.000	-0.794	4.763
4678.000	-0.772	4.784
4679.000	-0.748	4.808
4680.000	-0.735	4.821
4681.000	-0.718	4.838
4682.000	-0.658	4.898
4683.000	-0.677	4.878
4684.000	-0.689	4.867
4685.000	-0.660	4.895
4686.000	-0.638	4.917
4687.000	-0.679	4.876
4688.000	-0.651	4.904
4689.000	-0.651	4.904
4690.000	-0.636	4.918
4691.000	-0.613	4.942
4692.000	-0.576	4.979
4693.000	-0.542	5.012
4694.000	-0.535	5.019
4695.000	-0.495	5.059
4696.000	-0.513	5.041
4697.000	-0.512	5.042
4698.000	-0.521	5.032
4699.000	-0.560	4.994
4700.000	-0.602	4.951
4701.000	-0.594	4.959
4702.000	-0.612	4.941
4703.000	-0.598	4.955
4704.000	-0.613	4.940
4705.000	-0.612	4.940
4706.000	-0.602	4.951
4707.000	-0.585	4.968
4708.000	-0.646	4.907
4709.000	-0.629	4.923
4710.000	-0.667	4.885
4711.000	-0.652	4.900
4712.000	-0.686	4.866
4713.000	-0.708	4.844
4714.000	-0.728	4.824
4715.000	-0.669	4.882
4716.000	-0.695	4.856
4717.000	-0.692	4.860
4718.000	-0.707	4.844
4719.000	-0.667	4.884
4720.000	-0.675	4.876
4721.000	-0.616	4.935
4722.000	-0.621	4.929
4723.000	-0.617	4.933
4724.000	-0.576	4.975
4725.000	-0.594	4.956
4726.000	-0.566	4.984
4727.000	-0.561	4.989
4728.000	-0.521	5.029
4729.000	-0.545	5.005
4730.000	-0.540	5.010
4731.000	-0.528	5.021
4732.000	-0.466	5.083
4733.000	-0.439	5.110
4734.000	-0.425	5.124
4735.000	-0.409	5.140
4736.000	-0.397	5.152
4737.000	-0.391	5.158
4738.000	-0.384	5.164
4739.000	-0.391	5.157
4740.000	-0.331	5.218
4741.000	-0.324	5.225
4742.000	-0.377	5.171
4743.000	-0.388	5.160
4744.000	-0.388	5.160
4745.000	-0.418	5.130
4746.000	-0.407	5.141
4747.000	-0.425	5.123
4748.000	-0.454	5.093
4749.000	-0.465	5.083
4750.000	-0.483	5.065
4751.000	-0.480	5.068
4752.000	-0.492	5.055
4753.000	-0.489	5.058
4754.000	-0.461	5.086
4755.000	-0.431	5.116
4756.000	-0.476	5.070
4757.000	-0.468	5.078
4758.000	-0.525	5.022
4759.000	-0.511	5.036
4760.000	-0.520	5.026
4761.000	-0.514	5.032
4762.000	-0.426	5.120
