time	Temperature	X	Y	Velocity
1689.000	9.8e+04	3.557	3.659	[-0.00071 -0.00073]
1690.000	9.8e+04	3.556	3.658	[-0.00071 -0.00073]
1691.000	9.8e+04	3.555	3.658	[-0.00071 -0.00073]
1692.000	9.8e+04	3.554	3.657	[-0.00071 -0.00073]
1693.000	9.8e+04	3.554	3.656	[-0.00071 -0.00073]
1694.000	9.8e+04	3.553	3.655	[-0.00071 -0.00073]
1695.000	9.8e+04	3.552	3.655	[-0.00071 -0.00073]
1696.000	9.8e+04	3.552	3.654	[-0.00071 -0.00073]
1697.000	9.8e+04	3.551	3.653	[-0.00071 -0.00073]
1698.000	9.8e+04	3.550	3.652	[-0.00071 -0.00073]
1699.000	9.8e+04	3.550	3.652	[-0.00071 -0.00073]
1700.000	9.8e+04	3.549	3.651	[-0.00071 -0.00073]
1701.000	9.8e+04	3.548	3.650	[-0.00071 -0.00073]
1702.000	9.8e+04	3.547	3.650	[-0.00071 -0.00073]
1703.000	9.8e+04	3.547	3.649	[-0.00071 -0.00073]
1704.000	9.8e+04	3.546	3.648	[-0.00071 -0.00073]
1705.000	9.8e+04	3.545	3.647	[-0.00071 -0.00073]
1706.000	9.8e+04	3.545	3.647	[-0.00071 -0.00073]
1707.000	9.8e+04	3.544	3.646	[-0.00071 -0.00073]
1708.000	9.8e+04	3.543	3.645	[-0.00071 -0.00073]
1709.000	9.8e+04	3.542	3.644	[-0.00071 -0.00073]
1710.000	9.8e+04	3.542	3.644	[-0.00071 -0.00073]
1711.000	9.8e+04	3.541	3.643	[-0.00071 -0.00073]
1712.000	9.8e+04	3.540	3.642	[-0.00071 -0.00073]
1713.000	9.8e+04	3.540	3.642	[-0.00071 -0.00073]
1714.000	9.8e+04	3.539	3.641	[-0.00071 -0.00073]
1715.000	9.8e+04	3.538	3.640	[-0.00071 -0.00073]
1716.000	9.8e+04	3.537	3.639	[-0.00071 -0.00073]
1717.000	9.8e+04	3.537	3.639	[-0.00071 -0.00073]
1718.000	9.8e+04	3.536	3.638	[-0.00071 -0.00073]
1719.000	9.8e+04	3.535	3.637	[-0.00071 -0.00073]
1720.000	9.8e+04	3.535	3.636	[-0.00071 -0.00073]
1721.000	9.8e+04	3.534	3.636	[-0.00071 -0.00073]
1722.000	9.8e+04	3.533	3.635	[-0.00071 -0.00073]
1723.000	9.8e+04	3.533	3.634	[-0.00071 -0.00073]
1724.000	9.8e+04	3.532	3.634	[-0.00071 -0.00073]
1725.000	9.8e+04	3.531	3.633	[-0.00071 -0.00073]
1726.000	9.8e+04	3.530	3.632	[-0.00071 -0.00073]
1727.000	9.8e+04	3.530	3.631	[-0.00071 -0.00073]
1728.000	9.8e+04	3.529	3.631	[-0.00071 -0.00073]
1729.000	9.8e+04	3.528	3.630	[-0.00071 -0.00073]
1730.000	9.8e+04	3.528	3.629	[-0.00071 -0.00073]
1731.000	9.8e+04	3.527	3.628	[-0.00071 -0.00073]
1732.000	9.8e+04	3.526	3.628	[-0.00071 -0.00073]
1733.000	9.8e+04	3.525	3.627	[-0.00071 -0.00073]
1734.000	9.8e+04	3.525	3.626	[-0.00071 -0.00073]
1735.000	9.8e+04	3.524	3.626	[-0.00071 -0.00073]
1736.000	9.8e+04	3.523	3.625	[-0.00071 -0.00073]
1737.000	9.8e+04	3.523	3.624	[-0.00071 -0.00073]
1738.000	9.8e+04	3.522	3.623	[-0.00071 -0.00073]
1739.000	9.8e+04	3.521	3.623	[-0.0007  -0.00073]
1740.000	9.8e+04	3.521	3.622	[-0.0007  -0.00073]
1741.000	9.8e+04	3.520	3.621	[-0.0007  -0.00072]
1742.000	9.8e+04	3.519	3.620	[-0.0007  -0.00072]
1743.000	9.8e+04	3.518	3.620	[-0.0007  -0.00072]
1744.000	9.8e+04	3.518	3.619	[-0.0007  -0.00072]
1745.000	9.8e+04	3.517	3.618	[-0.0007  -0.00072]
1746.000	9.8e+04	3.516	3.618	[-0.0007  -0.00072]
1747.000	9.8e+04	3.516	3.617	[-0.0007  -0.00072]
1748.000	9.8e+04	3.515	3.616	[-0.0007  -0.00072]
1749.000	9.8e+04	3.514	3.615	[-0.0007  -0.00072]
1750.000	9.8e+04	3.513	3.615	[-0.0007  -0.00072]
1751.000	9.8e+04	3.513	3.614	[-0.0007  -0.00072]
1752.000	9.8e+04	3.512	3.613	[-0.0007  -0.00072]
1753.000	9.8e+04	3.511	3.612	[-0.0007  -0.00072]
1754.000	9.8e+04	3.511	3.612	[-0.0007  -0.00072]
1755.000	9.8e+04	3.510	3.611	[-0.0007  -0.00072]
1756.000	9.8e+04	3.509	3.610	[-0.0007  -0.00072]
1757.000	9.8e+04	3.509	3.610	[-0.0007  -0.00072]
1758.000	9.8e+04	3.508	3.609	[-0.0007  -0.00072]
1759.000	9.8e+04	3.507	3.608	[-0.0007  -0.00072]
1760.000	9.8e+04	3.506	3.607	[-0.0007  -0.00072]
1761.000	9.8e+04	3.506	3.607	[-0.0007  -0.00072]
1762.000	9.8e+04	3.505	3.606	[-0.0007  -0.00072]
1763.000	9.8e+04	3.504	3.605	[-0.0007  -0.00072]
1764.000	9.8e+04	3.504	3.605	[-0.0007  -0.00072]
1765.000	9.8e+04	3.503	3.604	[-0.0007  -0.00072]
1766.000	9.8e+04	3.502	3.603	[-0.0007  -0.00072]
1767.000	9.8e+04	3.502	3.602	[-0.0007  -0.00072]
1768.000	9.8e+04	3.501	3.602	[-0.0007  -0.00072]
1769.000	9.8e+04	3.500	3.601	[-0.0007  -0.00072]
1770.000	9.8e+04	3.499	3.600	[-0.0007  -0.00072]
1771.000	9.8e+04	3.499	3.599	[-0.0007  -0.00072]
1772.000	9.8e+04	3.498	3.599	[-0.0007  -0.00072]
1773.000	9.8e+04	3.497	3.598	[-0.0007  -0.00072]
1774.000	9.8e+04	3.497	3.597	[-0.0007  -0.00072]
1775.000	9.8e+04	3.496	3.597	[-0.0007  -0.00072]
1776.000	9.8e+04	3.495	3.596	[-0.0007  -0.00072]
1777.000	9.8e+04	3.495	3.595	[-0.0007  -0.00072]
1778.000	9.8e+04	3.494	3.594	[-0.0007  -0.00072]
1779.000	9.8e+04	3.493	3.594	[-0.0007  -0.00072]
1780.000	9.8e+04	3.492	3.593	[-0.0007  -0.00072]
1781.000	9.8e+04	3.492	3.592	[-0.0007  -0.00072]
1782.000	9.8e+04	3.491	3.592	[-0.0007  -0.00072]
1783.000	9.8e+04	3.490	3.591	[-0.0007  -0.00072]
1784.000	9.8e+04	3.490	3.590	[-0.0007  -0.00072]
1785.000	9.8e+04	3.489	3.589	[-0.0007  -0.00072]
1786.000	9.8e+04	3.488	3.589	[-0.0007  -0.00072]
1787.000	9.8e+04	3.488	3.588	[-0.0007  -0.00072]
1788.000	9.8e+04	3.487	3.587	[-0.0007  -0.00072]
1789.000	9.8e+04	3.486	3.587	[-0.0007  -0.00072]
1790.000	9.8e+04	3.485	3.586	[-0.0007  -0.00072]
1791.000	9.8e+04	3.485	3.585	[-0.0007  -0.00072]
1792.000	9.8e+04	3.484	3.584	[-0.0007  -0.00072]
1793.000	9.8e+04	3.483	3.584	[-0.0007  -0.00072]
1794.000	9.8e+04	3.483	3.583	[-0.0007  -0.00072]
1795.000	9.8e+04	3.482	3.582	[-0.0007  -0.00072]
1796.000	9.8e+04	3.481	3.582	[-0.0007  -0.00072]
1797.000	9.8e+04	3.481	3.581	[-0.0007  -0.00072]
1798.000	9.8e+04	3.480	3.580	[-0.0007  -0.00072]
1799.000	9.8e+04	3.479	3.579	[-0.0007  -0.00072]
1800.000	9.8e+04	3.478	3.579	[-0.0007  -0.00072]
1801.000	9.8e+04	3.478	3.578	[-0.0007  -0.00072]
1802.000	9.8e+04	3.477	3.577	[-0.0007  -0.00072]
1803.000	9.8e+04	3.476	3.576	[-0.0007  -0.00072]
1804.000	9.8e+04	3.476	3.576	[-0.0007  -0.00072]
1805.000	9.8e+04	3.475	3.575	[-0.0007  -0.00072]
1806.000	9.8e+04	3.474	3.574	[-0.0007  -0.00072]
1807.000	9.8e+04	3.474	3.574	[-0.0007  -0.00072]
1808.000	9.8e+04	3.473	3.573	[-0.0007  -0.00072]
1809.000	9.8e+04	3.472	3.572	[-0.0007  -0.00072]
1810.000	9.8e+04	3.472	3.571	[-0.0007  -0.00072]
1811.000	9.8e+04	3.471	3.571	[-0.00069 -0.00071]
1812.000	9.8e+04	3.470	3.570	[-0.00069 -0.00071]
1813.000	9.8e+04	3.469	3.569	[-0.00069 -0.00071]
1814.000	9.8e+04	3.469	3.569	[-0.00069 -0.00071]
1815.000	9.8e+04	3.468	3.568	[-0.00069 -0.00071]
1816.000	9.8e+04	3.467	3.567	[-0.00069 -0.00071]
1817.000	9.8e+04	3.467	3.566	[-0.00069 -0.00071]
1818.000	9.8e+04	3.466	3.566	[-0.00069 -0.00071]
1819.000	9.8e+04	3.465	3.565	[-0.00069 -0.00071]
1820.000	9.8e+04	3.465	3.564	[-0.00069 -0.00071]
1821.000	9.8e+04	3.464	3.564	[-0.00069 -0.00071]
1822.000	9.8e+04	3.463	3.563	[-0.00069 -0.00071]
1823.000	9.8e+04	3.462	3.562	[-0.00069 -0.00071]
1824.000	9.8e+04	3.462	3.561	[-0.00069 -0.00071]
1825.000	9.8e+04	3.461	3.561	[-0.00069 -0.00071]
1826.000	9.8e+04	3.460	3.560	[-0.00069 -0.00071]
1827.000	9.8e+04	3.460	3.559	[-0.00069 -0.00071]
1828.000	9.8e+04	3.459	3.559	[-0.00069 -0.00071]
1829.000	9.8e+04	3.458	3.558	[-0.00069 -0.00071]
1830.000	9.8e+04	3.458	3.557	[-0.00069 -0.00071]
1831.000	9.8e+04	3.457	3.557	[-0.00069 -0.00071]
1832.000	9.8e+04	3.456	3.556	[-0.00069 -0.00071]
1833.000	9.8e+04	3.456	3.555	[-0.00069 -0.00071]
1834.000	9.8e+04	3.455	3.554	[-0.00069 -0.00071]
1835.000	9.8e+04	3.454	3.554	[-0.00069 -0.00071]
1836.000	9.8e+04	3.453	3.553	[-0.00069 -0.00071]
1837.000	9.8e+04	3.453	3.552	[-0.00069 -0.00071]
1838.000	9.8e+04	3.452	3.552	[-0.00069 -0.00071]
1839.000	9.8e+04	3.451	3.551	[-0.00069 -0.00071]
1840.000	9.8e+04	3.451	3.550	[-0.00069 -0.00071]
1841.000	9.8e+04	3.450	3.549	[-0.00069 -0.00071]
1842.000	9.8e+04	3.449	3.549	[-0.00069 -0.00071]
1843.000	9.8e+04	3.449	3.548	[-0.00069 -0.00071]
1844.000	9.8e+04	3.448	3.547	[-0.00069 -0.00071]
1845.000	9.8e+04	3.447	3.547	[-0.00069 -0.00071]
1846.000	9.8e+04	3.447	3.546	[-0.00069 -0.00071]
1847.000	9.8e+04	3.446	3.545	[-0.00069 -0.00071]
1848.000	9.8e+04	3.445	3.544	[-0.00069 -0.00071]
1849.000	9.8e+04	3.445	3.544	[-0.00069 -0.00071]
1850.000	9.8e+04	3.444	3.543	[-0.00069 -0.00071]
1851.000	9.8e+04	3.443	3.542	[-0.00069 -0.00071]
1852.000	9.8e+04	3.442	3.542	[-0.00069 -0.00071]
1853.000	9.8e+04	3.442	3.541	[-0.00069 -0.00071]
1854.000	9.8e+04	3.441	3.540	[-0.00069 -0.00071]
1855.000	9.8e+04	3.440	3.539	[-0.00069 -0.00071]
1856.000	9.8e+04	3.440	3.539	[-0.00069 -0.00071]
1857.000	9.8e+04	3.439	3.538	[-0.00069 -0.00071]
1858.000	9.8e+04	3.438	3.537	[-0.00069 -0.00071]
1859.000	9.8e+04	3.438	3.537	[-0.00069 -0.00071]
1860.000	9.8e+04	3.437	3.536	[-0.00069 -0.00071]
1861.000	9.8e+04	3.436	3.535	[-0.00069 -0.00071]
1862.000	9.8e+04	3.436	3.534	[-0.00069 -0.00071]
1863.000	9.8e+04	3.435	3.534	[-0.00069 -0.00071]
1864.000	9.8e+04	3.434	3.533	[-0.00069 -0.00071]
1865.000	9.8e+04	3.433	3.532	[-0.00069 -0.00071]
1866.000	9.8e+04	3.433	3.532	[-0.00069 -0.00071]
1867.000	9.8e+04	3.432	3.531	[-0.00069 -0.00071]
1868.000	9.8e+04	3.431	3.530	[-0.00069 -0.00071]
1869.000	9.8e+04	3.431	3.530	[-0.00069 -0.00071]
1870.000	9.8e+04	3.430	3.529	[-0.00069 -0.00071]
1871.000	9.8e+04	3.429	3.528	[-0.00069 -0.00071]
1872.000	9.8e+04	3.429	3.527	[-0.00069 -0.00071]
1873.000	9.8e+04	3.428	3.527	[-0.00069 -0.00071]
1874.000	9.8e+04	3.427	3.526	[-0.00069 -0.00071]
1875.000	9.8e+04	3.427	3.525	[-0.00069 -0.00071]
1876.000	9.8e+04	3.426	3.525	[-0.00069 -0.00071]
1877.000	9.8e+04	3.425	3.524	[-0.00069 -0.00071]
1878.000	9.8e+04	3.425	3.523	[-0.00069 -0.00071]
1879.000	9.8e+04	3.424	3.522	[-0.00069 -0.00071]
1880.000	9.8e+04	3.423	3.522	[-0.00069 -0.00071]
1881.000	9.8e+04	3.423	3.521	[-0.00069 -0.0007 ]
1882.000	9.8e+04	3.422	3.520	[-0.00069 -0.0007 ]
1883.000	9.8e+04	3.421	3.520	[-0.00068 -0.0007 ]
1884.000	9.8e+04	3.420	3.519	[-0.00068 -0.0007 ]
1885.000	9.8e+04	3.420	3.518	[-0.00068 -0.0007 ]
1886.000	9.8e+04	3.419	3.518	[-0.00068 -0.0007 ]
1887.000	9.8e+04	3.418	3.517	[-0.00068 -0.0007 ]
1888.000	9.8e+04	3.418	3.516	[-0.00068 -0.0007 ]
1889.000	9.8e+04	3.417	3.515	[-0.00068 -0.0007 ]
1890.000	9.8e+04	3.416	3.515	[-0.00068 -0.0007 ]
1891.000	9.8e+04	3.416	3.514	[-0.00068 -0.0007 ]
1892.000	9.8e+04	3.415	3.513	[-0.00068 -0.0007 ]
1893.000	9.8e+04	3.414	3.513	[-0.00068 -0.0007 ]
1894.000	9.8e+04	3.414	3.512	[-0.00068 -0.0007 ]
1895.000	9.8e+04	3.413	3.511	[-0.00068 -0.0007 ]
1896.000	9.8e+04	3.412	3.511	[-0.00068 -0.0007 ]
1897.000	9.8e+04	3.412	3.510	[-0.00068 -0.0007 ]
1898.000	9.8e+04	3.411	3.509	[-0.00068 -0.0007 ]
1899.000	9.8e+04	3.410	3.508	[-0.00068 -0.0007 ]
1900.000	9.8e+04	3.410	3.508	[-0.00068 -0.0007 ]
1901.000	9.8e+04	3.409	3.507	[-0.00068 -0.0007 ]
1902.000	9.8e+04	3.408	3.506	[-0.00068 -0.0007 ]
1903.000	9.8e+04	3.407	3.506	[-0.00068 -0.0007 ]
1904.000	9.8e+04	3.407	3.505	[-0.00068 -0.0007 ]
1905.000	9.8e+04	3.406	3.504	[-0.00068 -0.0007 ]
1906.000	9.8e+04	3.405	3.504	[-0.00068 -0.0007 ]
1907.000	9.8e+04	3.405	3.503	[-0.00068 -0.0007 ]
1908.000	9.8e+04	3.404	3.502	[-0.00068 -0.0007 ]
1909.000	9.8e+04	3.403	3.501	[-0.00068 -0.0007 ]
1910.000	9.8e+04	3.403	3.501	[-0.00068 -0.0007 ]
1911.000	9.8e+04	3.402	3.500	[-0.00068 -0.0007 ]
1912.000	9.8e+04	3.401	3.499	[-0.00068 -0.0007 ]
1913.000	9.8e+04	3.401	3.499	[-0.00068 -0.0007 ]
1914.000	9.8e+04	3.400	3.498	[-0.00068 -0.0007 ]
1915.000	9.8e+04	3.399	3.497	[-0.00068 -0.0007 ]
1916.000	9.8e+04	3.399	3.496	[-0.00068 -0.0007 ]
1917.000	9.8e+04	3.398	3.496	[-0.00068 -0.0007 ]
1918.000	9.8e+04	3.397	3.495	[-0.00068 -0.0007 ]
1919.000	9.8e+04	3.397	3.494	[-0.00068 -0.0007 ]
1920.000	9.8e+04	3.396	3.494	[-0.00068 -0.0007 ]
1921.000	9.8e+04	3.395	3.493	[-0.00068 -0.0007 ]
1922.000	9.8e+04	3.395	3.492	[-0.00068 -0.0007 ]
1923.000	9.8e+04	3.394	3.492	[-0.00068 -0.0007 ]
1924.000	9.8e+04	3.393	3.491	[-0.00068 -0.0007 ]
1925.000	9.8e+04	3.392	3.490	[-0.00068 -0.0007 ]
1926.000	9.8e+04	3.392	3.490	[-0.00068 -0.0007 ]
1927.000	9.8e+04	3.391	3.489	[-0.00068 -0.0007 ]
1928.000	9.8e+04	3.390	3.488	[-0.00068 -0.0007 ]
1929.000	9.8e+04	3.390	3.487	[-0.00068 -0.0007 ]
1930.000	9.8e+04	3.389	3.487	[-0.00068 -0.0007 ]
1931.000	9.8e+04	3.388	3.486	[-0.00068 -0.0007 ]
1932.000	9.8e+04	3.388	3.485	[-0.00068 -0.0007 ]
1933.000	9.8e+04	3.387	3.485	[-0.00068 -0.0007 ]
1934.000	9.8e+04	3.386	3.484	[-0.00068 -0.0007 ]
1935.000	9.8e+04	3.386	3.483	[-0.00068 -0.0007 ]
1936.000	9.8e+04	3.385	3.483	[-0.00068 -0.0007 ]
1937.000	9.8e+04	3.384	3.482	[-0.00068 -0.0007 ]
1938.000	9.8e+04	3.384	3.481	[-0.00068 -0.0007 ]
1939.000	9.8e+04	3.383	3.480	[-0.00068 -0.0007 ]
1940.000	9.8e+04	3.382	3.480	[-0.00068 -0.0007 ]
1941.000	9.8e+04	3.382	3.479	[-0.00068 -0.0007 ]
1942.000	9.8e+04	3.381	3.478	[-0.00068 -0.0007 ]
1943.000	9.8e+04	3.380	3.478	[-0.00068 -0.0007 ]
1944.000	9.8e+04	3.380	3.477	[-0.00068 -0.0007 ]
1945.000	9.8e+04	3.379	3.476	[-0.00068 -0.0007 ]
1946.000	9.8e+04	3.378	3.476	[-0.00068 -0.0007 ]
1947.000	9.8e+04	3.378	3.475	[-0.00068 -0.0007 ]
1948.000	9.8e+04	3.377	3.474	[-0.00068 -0.0007 ]
1949.000	9.8e+04	3.376	3.473	[-0.00068 -0.0007 ]
1950.000	9.8e+04	3.376	3.473	[-0.00068 -0.0007 ]
1951.000	9.8e+04	3.375	3.472	[-0.00068 -0.0007 ]
1952.000	9.8e+04	3.374	3.471	[-0.00068 -0.00069]
1953.000	9.8e+04	3.374	3.471	[-0.00068 -0.00069]
1954.000	9.8e+04	3.373	3.470	[-0.00068 -0.00069]
1955.000	9.8e+04	3.372	3.469	[-0.00068 -0.00069]
1956.000	9.8e+04	3.372	3.469	[-0.00067 -0.00069]
1957.000	9.8e+04	3.371	3.468	[-0.00067 -0.00069]
1958.000	9.8e+04	3.370	3.467	[-0.00067 -0.00069]
1959.000	9.8e+04	3.369	3.467	[-0.00067 -0.00069]
1960.000	9.8e+04	3.369	3.466	[-0.00067 -0.00069]
1961.000	9.8e+04	3.368	3.465	[-0.00067 -0.00069]
1962.000	9.8e+04	3.367	3.464	[-0.00067 -0.00069]
1963.000	9.8e+04	3.367	3.464	[-0.00067 -0.00069]
1964.000	9.8e+04	3.366	3.463	[-0.00067 -0.00069]
1965.000	9.8e+04	3.365	3.462	[-0.00067 -0.00069]
1966.000	9.8e+04	3.365	3.462	[-0.00067 -0.00069]
1967.000	9.8e+04	3.364	3.461	[-0.00067 -0.00069]
1968.000	9.8e+04	3.363	3.460	[-0.00067 -0.00069]
1969.000	9.8e+04	3.363	3.460	[-0.00067 -0.00069]
1970.000	9.8e+04	3.362	3.459	[-0.00067 -0.00069]
1971.000	9.8e+04	3.361	3.458	[-0.00067 -0.00069]
1972.000	9.8e+04	3.361	3.458	[-0.00067 -0.00069]
1973.000	9.8e+04	3.360	3.457	[-0.00067 -0.00069]
1974.000	9.8e+04	3.359	3.456	[-0.00067 -0.00069]
1975.000	9.8e+04	3.359	3.455	[-0.00067 -0.00069]
1976.000	9.8e+04	3.358	3.455	[-0.00067 -0.00069]
1977.000	9.8e+04	3.357	3.454	[-0.00067 -0.00069]
1978.000	9.8e+04	3.357	3.453	[-0.00067 -0.00069]
1979.000	9.8e+04	3.356	3.453	[-0.00067 -0.00069]
1980.000	9.8e+04	3.355	3.452	[-0.00067 -0.00069]
1981.000	9.8e+04	3.355	3.451	[-0.00067 -0.00069]
1982.000	9.8e+04	3.354	3.451	[-0.00067 -0.00069]
1983.000	9.8e+04	3.353	3.450	[-0.00067 -0.00069]
1984.000	9.8e+04	3.353	3.449	[-0.00067 -0.00069]
1985.000	9.8e+04	3.352	3.449	[-0.00067 -0.00069]
1986.000	9.8e+04	3.351	3.448	[-0.00067 -0.00069]
1987.000	9.8e+04	3.351	3.447	[-0.00067 -0.00069]
1988.000	9.8e+04	3.350	3.446	[-0.00067 -0.00069]
1989.000	9.8e+04	3.349	3.446	[-0.00067 -0.00069]
1990.000	9.8e+04	3.349	3.445	[-0.00067 -0.00069]
1991.000	9.8e+04	3.348	3.444	[-0.00067 -0.00069]
1992.000	9.8e+04	3.347	3.444	[-0.00067 -0.00069]
1993.000	9.8e+04	3.347	3.443	[-0.00067 -0.00069]
1994.000	9.8e+04	3.346	3.442	[-0.00067 -0.00069]
1995.000	9.8e+04	3.345	3.442	[-0.00067 -0.00069]
1996.000	9.8e+04	3.345	3.441	[-0.00067 -0.00069]
1997.000	9.8e+04	3.344	3.440	[-0.00067 -0.00069]
1998.000	9.8e+04	3.343	3.440	[-0.00067 -0.00069]
1999.000	9.8e+04	3.343	3.439	[-0.00067 -0.00069]
2000.000	9.7e+04	3.342	3.438	[-0.00067 -0.00069]
2001.000	9.7e+04	3.341	3.437	[-0.00067 -0.00069]
2002.000	9.7e+04	3.341	3.437	[-0.00067 -0.00069]
2003.000	9.7e+04	3.340	3.436	[-0.00067 -0.00069]
2004.000	9.7e+04	3.339	3.435	[-0.00067 -0.00069]
2005.000	9.7e+04	3.339	3.435	[-0.00067 -0.00069]
2006.000	9.7e+04	3.338	3.434	[-0.00067 -0.00069]
2007.000	9.7e+04	3.337	3.433	[-0.00067 -0.00069]
2008.000	9.7e+04	3.337	3.433	[-0.00067 -0.00069]
2009.000	9.7e+04	3.336	3.432	[-0.00067 -0.00069]
2010.000	9.7e+04	3.335	3.431	[-0.00067 -0.00069]
2011.000	9.7e+04	3.335	3.431	[-0.00067 -0.00069]
2012.000	9.7e+04	3.334	3.430	[-0.00067 -0.00069]
2013.000	9.7e+04	3.333	3.429	[-0.00067 -0.00069]
2014.000	9.7e+04	3.333	3.429	[-0.00067 -0.00069]
2015.000	9.7e+04	3.332	3.428	[-0.00067 -0.00069]
2016.000	9.7e+04	3.331	3.427	[-0.00067 -0.00069]
2017.000	9.7e+04	3.331	3.427	[-0.00067 -0.00069]
2018.000	9.7e+04	3.330	3.426	[-0.00067 -0.00069]
2019.000	9.7e+04	3.329	3.425	[-0.00067 -0.00069]
2020.000	9.7e+04	3.329	3.424	[-0.00067 -0.00069]
2021.000	9.7e+04	3.328	3.424	[-0.00067 -0.00069]
2022.000	9.7e+04	3.327	3.423	[-0.00067 -0.00069]
2023.000	9.7e+04	3.327	3.422	[-0.00067 -0.00069]
2024.000	9.7e+04	3.326	3.422	[-0.00067 -0.00069]
2025.000	9.7e+04	3.325	3.421	[-0.00067 -0.00068]
2026.000	9.7e+04	3.325	3.420	[-0.00067 -0.00068]
2027.000	9.7e+04	3.324	3.420	[-0.00067 -0.00068]
2028.000	9.7e+04	3.323	3.419	[-0.00067 -0.00068]
2029.000	9.7e+04	3.323	3.418	[-0.00067 -0.00068]
2030.000	9.7e+04	3.322	3.418	[-0.00067 -0.00068]
2031.000	9.7e+04	3.321	3.417	[-0.00066 -0.00068]
2032.000	9.7e+04	3.321	3.416	[-0.00066 -0.00068]
2033.000	9.7e+04	3.320	3.416	[-0.00066 -0.00068]
2034.000	9.7e+04	3.319	3.415	[-0.00066 -0.00068]
2035.000	9.7e+04	3.319	3.414	[-0.00066 -0.00068]
2036.000	9.7e+04	3.318	3.413	[-0.00066 -0.00068]
2037.000	9.7e+04	3.317	3.413	[-0.00066 -0.00068]
2038.000	9.7e+04	3.317	3.412	[-0.00066 -0.00068]
2039.000	9.7e+04	3.316	3.411	[-0.00066 -0.00068]
2040.000	9.7e+04	3.315	3.411	[-0.00066 -0.00068]
2041.000	9.7e+04	3.315	3.410	[-0.00066 -0.00068]
2042.000	9.7e+04	3.314	3.409	[-0.00066 -0.00068]
2043.000	9.7e+04	3.313	3.409	[-0.00066 -0.00068]
2044.000	9.7e+04	3.313	3.408	[-0.00066 -0.00068]
2045.000	9.7e+04	3.312	3.407	[-0.00066 -0.00068]
2046.000	9.7e+04	3.311	3.407	[-0.00066 -0.00068]
2047.000	9.7e+04	3.311	3.406	[-0.00066 -0.00068]
2048.000	9.7e+04	3.310	3.405	[-0.00066 -0.00068]
2049.000	9.7e+04	3.309	3.405	[-0.00066 -0.00068]
2050.000	9.7e+04	3.309	3.404	[-0.00066 -0.00068]
2051.000	9.7e+04	3.308	3.403	[-0.00066 -0.00068]
2052.000	9.7e+04	3.307	3.403	[-0.00066 -0.00068]
2053.000	9.7e+04	3.307	3.402	[-0.00066 -0.00068]
2054.000	9.7e+04	3.306	3.401	[-0.00066 -0.00068]
2055.000	9.7e+04	3.305	3.401	[-0.00066 -0.00068]
2056.000	9.7e+04	3.305	3.400	[-0.00066 -0.00068]
2057.000	9.7e+04	3.304	3.399	[-0.00066 -0.00068]
2058.000	9.7e+04	3.303	3.398	[-0.00066 -0.00068]
2059.000	9.7e+04	3.303	3.398	[-0.00066 -0.00068]
2060.000	9.7e+04	3.302	3.397	[-0.00066 -0.00068]
2061.000	9.7e+04	3.301	3.396	[-0.00066 -0.00068]
2062.000	9.7e+04	3.301	3.396	[-0.00066 -0.00068]
2063.000	9.7e+04	3.300	3.395	[-0.00066 -0.00068]
2064.000	9.7e+04	3.299	3.394	[-0.00066 -0.00068]
2065.000	9.7e+04	3.299	3.394	[-0.00066 -0.00068]
2066.000	9.7e+04	3.298	3.393	[-0.00066 -0.00068]
2067.000	9.7e+04	3.297	3.392	[-0.00066 -0.00068]
2068.000	9.7e+04	3.297	3.392	[-0.00066 -0.00068]
2069.000	9.7e+04	3.296	3.391	[-0.00066 -0.00068]
2070.000	9.7e+04	3.295	3.390	[-0.00066 -0.00068]
2071.000	9.7e+04	3.295	3.390	[-0.00066 -0.00068]
2072.000	9.7e+04	3.294	3.389	[-0.00066 -0.00068]
2073.000	9.7e+04	3.293	3.388	[-0.00066 -0.00068]
2074.000	9.7e+04	3.293	3.388	[-0.00066 -0.00068]
2075.000	9.7e+04	3.292	3.387	[-0.00066 -0.00068]
2076.000	9.7e+04	3.291	3.386	[-0.00066 -0.00068]
2077.000	9.7e+04	3.291	3.386	[-0.00066 -0.00068]
2078.000	9.7e+04	3.290	3.385	[-0.00066 -0.00068]
2079.000	9.7e+04	3.289	3.384	[-0.00066 -0.00068]
2080.000	9.7e+04	3.289	3.384	[-0.00066 -0.00068]
2081.000	9.7e+04	3.288	3.383	[-0.00066 -0.00068]
2082.000	9.7e+04	3.288	3.382	[-0.00066 -0.00068]
2083.000	9.7e+04	3.287	3.382	[-0.00066 -0.00068]
2084.000	9.7e+04	3.286	3.381	[-0.00066 -0.00068]
2085.000	9.7e+04	3.286	3.380	[-0.00066 -0.00068]
2086.000	9.7e+04	3.285	3.379	[-0.00066 -0.00068]
2087.000	9.7e+04	3.284	3.379	[-0.00066 -0.00068]
2088.000	9.7e+04	3.284	3.378	[-0.00066 -0.00068]
2089.000	9.7e+04	3.283	3.377	[-0.00066 -0.00068]
2090.000	9.7e+04	3.282	3.377	[-0.00066 -0.00068]
2091.000	9.7e+04	3.282	3.376	[-0.00066 -0.00068]
2092.000	9.7e+04	3.281	3.375	[-0.00066 -0.00068]
2093.000	9.7e+04	3.280	3.375	[-0.00066 -0.00068]
2094.000	9.7e+04	3.280	3.374	[-0.00066 -0.00068]
2095.000	9.7e+04	3.279	3.373	[-0.00066 -0.00068]
